#{"t_start": 1731580513.1929808, "env_id": "None"}
r,l,t
-14471.354167,20,85.724756
-17144.53125,20,85.917039
-4247.395833,20,86.117324
-9216.145833,20,86.351741
-5666.666667,20,86.583059
-1783.854167,20,86.798478
-14359.375,20,87.042361
-3373.697917,20,87.275881
-3212.239583,20,87.528218
-10109.375,20,87.77817
-6410.15625,20,87.994509
-34192.708333,20,88.187643
-9946.614583,20,88.387118
-4367.1875,20,88.585355
-7269.53125,20,88.810169
-16656.25,20,89.028148
-9091.145833,20,89.249669
-3858.072917,20,89.450252
-5410.15625,20,89.660384
-7912.760417,20,89.85296
-2352.864583,20,90.056933
-2393.229167,20,90.398641
-13490.885417,20,90.631038
-3834.635417,20,90.874139
-6016.927083,20,91.14677
-11022.135417,20,91.378359
-1510.416667,20,91.62541
-12946.614583,20,91.871138
-5643.229167,20,92.108214
-4912.760417,20,92.369365
-5821.614583,20,92.569817
-3944.010417,20,92.771373
-6877.604167,20,92.974501
-2923.177083,20,93.238966
-2063.802083,20,93.475682
-11916.666667,20,93.692499
-4852.864583,20,93.941628
-10933.59375,20,94.16911
-3779.947917,20,94.373101
-3391.927083,20,94.565366
-33125.0,20,94.757595
-45221.354167,20,94.959789
-14303.385417,20,95.171053
-4970.052083,20,95.395507
-8292.96875,20,95.59741
-6894.53125,20,95.798348
-2873.697917,20,96.025632
-1919.270833,20,96.268525
-34436.197917,20,96.502144
-30997.395833,20,96.725519
-1914.0625,20,96.937625
-22291.666667,20,97.160036
-3259.114583,20,97.360823
-2115.885417,20,97.54617
-3588.541667,20,97.757091
-17033.854167,20,97.949709
-18471.354167,20,98.184312
-4160.15625,20,98.385373
-7333.333333,20,98.615362
-2968.75,20,98.870578
-3132.8125,20,99.112562
-2919.270833,20,99.411591
-5308.59375,20,99.65656
-2815.104167,20,99.899321
-32550.78125,20,100.123793
-8707.03125,20,100.348479
-3290.364583,20,100.620699
-6265.625,20,100.867967
-18654.947917,20,101.132922
-37022.135417,20,101.438911
-6057.291667,20,101.775255
-15247.395833,20,102.177026
-12000.0,20,102.495729
-8067.708333,20,102.767843
-12563.802083,20,103.005219
-6957.03125,20,103.339296
-44350.260417,20,103.66329
-3942.708333,20,103.897251
-23529.947917,20,104.160847
-2877.604167,20,126.261049
-3360.677083,20,126.50058
-25701.822917,20,126.7798
-4006.510417,20,127.006107
-6261.71875,20,127.236757
-3798.177083,20,127.459488
-2199.21875,20,127.712599
-13542.96875,20,128.049176
-5345.052083,20,128.280915
-2019.53125,20,128.539926
-26115.885417,20,128.777162
-29852.864583,20,129.049181
-23708.333333,20,129.333254
-2558.59375,20,129.602267
-3718.75,20,129.873004
-14229.166667,20,130.105408
-5596.354167,20,130.332084
-2231.770833,20,130.545109
-3846.354167,20,130.781479
-9972.65625,20,130.990094
-16684.895833,20,131.212182
-6496.09375,20,131.404452
-7036.458333,20,131.641074
-12975.260417,20,131.841885
-3868.489583,20,132.035667
-4808.59375,20,132.246504
-4282.552083,20,132.460876
-17451.822917,20,132.691408
-1639.322917,20,132.932965
-2503.90625,20,133.168878
-12334.635417,20,133.402412
-18675.78125,20,133.629265
-7611.979167,20,133.879774
-1346.354167,20,134.13951
-9927.083333,20,134.370507
-34251.302083,20,134.616285
-4755.208333,20,134.895092
-7679.6875,20,135.132748
-30364.583333,20,135.331229
