#{"t_start": 1732066083.7982495, "env_id": "None"}
r,l,t
-1106.25,20,126.287164
-1326.5625,20,126.589226
-1395.3125,20,126.874639
-928.125,20,127.157388
-737.5,20,127.443521
-896.875,20,127.752906
-426.5625,20,128.073936
-1257.8125,20,128.376204
-1082.8125,20,128.674218
-635.9375,20,128.968321
-1059.375,20,129.273734
-1279.6875,20,129.579014
-387.5,20,129.863701
-1115.625,20,130.156957
-509.375,20,130.442908
-1326.5625,20,130.738703
-714.0625,20,131.050897
-607.8125,20,131.367294
-814.0625,20,131.679809
-1110.9375,20,131.975601
-643.75,20,132.307718
-1225.0,20,132.626267
-1185.9375,20,132.918324
-576.5625,20,133.216059
-859.375,20,133.496931
-645.3125,20,133.794383
-496.875,20,134.098867
-1350.0,20,134.403178
-1151.5625,20,134.686891
-696.875,20,134.969419
-865.625,20,135.27333
-801.5625,20,135.588382
-571.875,20,135.897959
-1071.875,20,136.178041
-1065.625,20,136.464124
-960.9375,20,136.749311
-1317.1875,20,137.054436
-901.5625,20,137.364129
-414.0625,20,137.654298
-992.1875,20,137.96631
-1257.8125,20,138.281922
-795.3125,20,138.58385
-1334.375,20,138.883
-931.25,20,139.202509
-814.0625,20,139.51752
-889.0625,20,139.812545
-1115.625,20,140.116003
-479.6875,20,140.430607
-745.3125,20,140.734117
-1079.6875,20,141.037429
-1312.5,20,141.344555
-893.75,20,141.646699
-714.0625,20,141.944699
-1278.125,20,142.253303
-809.375,20,142.538912
-1207.8125,20,142.827277
-479.6875,20,143.13946
-954.6875,20,143.44751
-1073.4375,20,143.743263
-820.3125,20,144.04546
-1232.8125,20,144.32984
-829.6875,20,144.63255
-818.75,20,144.930395
-243.75,20,145.225327
-1120.3125,20,145.508843
-670.3125,20,165.971195
-1250.0,20,166.28371
-1353.125,20,166.57025
-460.9375,20,166.854552
-1037.5,20,167.161393
-1228.125,20,167.463728
-1425.0,20,167.765007
-817.1875,20,168.081999
-725.0,20,168.38418
-857.8125,20,168.680169
-739.0625,20,168.99419
-759.375,20,169.309057
-712.5,20,169.609444
-1073.4375,20,169.892894
-896.875,20,170.176178
-907.8125,20,170.459267
-896.875,20,170.762944
-942.1875,20,171.06656
-201.5625,20,171.351961
-929.6875,20,171.645375
-234.375,20,171.964865
-498.4375,20,172.294887
-942.1875,20,172.57446
-1312.5,20,172.860279
-1107.8125,20,173.154729
-917.1875,20,173.445583
-1212.5,20,173.759719
-818.75,20,174.059566
-1201.5625,20,174.35929
-1268.75,20,174.647262
-731.25,20,174.916008
-1428.125,20,175.232611
-873.4375,20,175.526937
-1215.625,20,175.811106
-604.6875,20,176.096152
-287.5,20,176.410563
-1226.5625,20,176.716062
-931.25,20,177.021883
-809.375,20,177.326688
-1240.625,20,177.613417
-1000.0,20,177.909178
-1065.625,20,178.209335
-870.3125,20,178.509721
-384.375,20,178.84592
-1235.9375,20,179.130794
-1250.0,20,179.427476
-1415.625,20,179.736804
-495.3125,20,180.027638
-779.6875,20,180.335896
-695.3125,20,180.6314
-789.0625,20,180.909267
-1214.0625,20,181.215531
-1171.875,20,181.524098
-760.9375,20,181.809926
-1171.875,20,182.125194
-840.625,20,182.42093
-362.5,20,182.712188
-1200.0,20,183.030295
-1206.25,20,183.318357
-1420.3125,20,183.610924
-985.9375,20,183.905997
-1101.5625,20,184.221862
-1109.375,20,184.535978
-1076.5625,20,184.833021
-1165.625,20,185.115187
-743.75,20,185.399806
-467.1875,20,185.692652
-1321.875,20,185.997201
-1048.4375,20,186.294523
-1162.5,20,186.590747
-393.75,20,186.884215
-1170.3125,20,187.182855
-903.125,20,187.484392
-1162.5,20,187.788153
-1109.375,20,188.082284
-915.625,20,188.384459
-957.8125,20,188.67737
-967.1875,20,188.992577
-1129.6875,20,189.316947
-682.8125,20,189.621795
-795.3125,20,189.935864
-1095.3125,20,190.260675
-1129.6875,20,190.582434
-515.625,20,190.909907
-1048.4375,20,191.21261
-718.75,20,191.518475
-810.9375,20,191.834564
-1010.9375,20,192.169264
-956.25,20,192.504198
-1417.1875,20,192.817261
-835.9375,20,193.124572
-998.4375,20,193.439267
-937.5,20,193.771453
-856.25,20,194.087584
-1221.875,20,194.400577
-989.0625,20,194.717694
-779.6875,20,195.022177
-921.875,20,195.334007
-768.75,20,195.659837
-1295.3125,20,195.953474
-1214.0625,20,196.267793
-1142.1875,20,196.58221
-1328.125,20,216.880084
-1009.375,20,217.179821
-1079.6875,20,217.465645
-1417.1875,20,217.7627
-1303.125,20,218.06256
-1031.25,20,218.378991
-1040.625,20,218.678921
-1190.625,20,218.957663
-1018.75,20,219.262363
-1262.5,20,219.558124
-1096.875,20,219.865171
-1121.875,20,220.169883
-960.9375,20,220.454053
-890.625,20,220.74616
-1234.375,20,221.03488
-1060.9375,20,221.32717
-1195.3125,20,221.643612
-209.375,20,221.926819
-1029.6875,20,222.213525
-993.75,20,222.512673
-895.3125,20,222.826239
-1201.5625,20,223.126014
-1171.875,20,223.412576
-403.125,20,223.694534
-228.125,20,223.98753
-479.6875,20,224.292026
-539.0625,20,224.592288
-1050.0,20,224.87489
-857.8125,20,225.165196
-990.625,20,225.471509
-1204.6875,20,225.77434
-1018.75,20,226.081465
-1026.5625,20,226.407232
-598.4375,20,226.704001
-1142.1875,20,226.989777
-1165.625,20,227.285196
-1206.25,20,227.598328
-896.875,20,227.877055
-720.3125,20,228.172745
-1321.875,20,228.455926
-500.0,20,228.752837
-1353.125,20,229.072408
-1112.5,20,229.372046
-700.0,20,229.664802
-1073.4375,20,229.99056
-1054.6875,20,230.294698
-1367.1875,20,230.619776
