#{"t_start": 1731648120.9458597, "env_id": "None"}
r,l,t
707.0,40,155.021577
460.0,40,155.398908
1135.0,40,155.747111
133.0,40,156.096988
584.0,40,156.446816
1187.0,40,156.818332
1002.0,40,157.146315
931.0,40,157.513028
237.0,40,157.845719
575.0,40,158.212311
441.0,40,158.545531
130.0,40,158.897877
181.0,40,159.261759
633.0,40,159.628036
627.0,40,159.977824
1909.0,40,160.327555
1946.0,40,160.663731
984.0,40,161.010722
950.0,40,161.376964
931.0,40,161.709941
447.0,40,162.043156
470.0,40,162.396305
888.0,40,162.759504
752.0,40,163.109112
1142.0,40,163.442234
1619.0,40,163.780568
1842.0,40,164.141891
470.0,40,164.485073
760.0,40,164.824801
1303.0,40,165.15793
329.0,40,177.066923
236.0,40,177.441229
54.0,40,177.783073
903.0,40,178.129328
973.0,40,178.466151
1485.0,40,178.79912
566.0,40,179.198973
1162.0,40,179.552028
767.0,40,179.884356
453.0,40,180.231701
961.0,40,180.581474
832.0,40,180.931249
882.0,40,181.285287
1034.0,40,181.647287
1181.0,40,182.014388
2308.0,40,182.380433
1014.0,40,182.730066
790.0,40,183.079727
93.0,40,183.42962
1261.0,40,183.796
881.0,40,184.129108
905.0,40,184.512264
312.0,40,184.862097
929.0,40,185.230922
986.0,40,185.561545
1200.0,40,185.877977
870.0,40,186.211386
1579.0,40,186.577705
663.0,40,186.94402
955.0,40,187.277102
1427.0,40,187.61029
602.0,40,187.960255
997.0,40,188.326638
162.0,40,188.692871
298.0,40,189.045235
631.0,40,189.392796
370.0,40,189.758881
932.0,40,190.092046
157.0,40,190.441912
1385.0,40,190.786335
919.0,40,191.141557
941.0,40,191.491213
674.0,40,191.85763
747.0,40,192.190704
1574.0,40,192.540492
1607.0,40,192.890282
593.0,40,193.243608
705.0,40,193.588284
352.0,40,193.90631
1223.0,40,194.25602
549.0,40,194.572544
1089.0,40,206.264119
1402.0,40,206.598248
554.0,40,206.948029
1427.0,40,207.281213
861.0,40,207.66425
290.0,40,208.000669
1006.0,40,208.346963
756.0,40,208.696834
1607.0,40,209.063344
1028.0,40,209.420218
348.0,40,209.796126
600.0,40,210.162585
1318.0,40,210.512421
1659.0,40,210.862217
471.0,40,211.228631
1310.0,40,211.561756
1413.0,40,211.928001
102.0,40,212.277842
1932.0,40,212.628841
818.0,40,212.960311
1927.0,40,213.31015
906.0,40,213.660274
999.0,40,214.010151
647.0,40,214.363498
676.0,40,214.699076
1819.0,40,215.059576
1263.0,40,215.425893
217.0,40,215.776972
537.0,40,216.108675
601.0,40,216.458617
142.0,40,216.858324
1753.0,40,217.207974
752.0,40,217.557176
196.0,40,217.911072
1130.0,40,218.257478
620.0,40,218.607136
78.0,40,218.95696
2292.0,40,219.310783
1907.0,40,219.656591
317.0,40,220.006388
1060.0,40,220.356105
145.0,40,220.739302
851.0,40,221.105562
550.0,40,221.438818
401.0,40,221.821908
571.0,40,222.154984
213.0,40,222.52088
1101.0,40,222.857875
1276.0,40,223.220928
1072.0,40,223.553999
295.0,40,223.903919
1004.0,40,235.447106
325.0,40,235.796315
974.0,40,236.1461
1149.0,40,236.498142
1106.0,40,236.832713
700.0,40,237.162159
177.0,40,237.528516
1134.0,40,237.87839
822.0,40,238.215562
632.0,40,238.596178
729.0,40,238.927655
507.0,40,239.311128
1464.0,40,239.643864
1344.0,40,239.994353
506.0,40,240.343477
1078.0,40,240.699297
274.0,40,241.012156
389.0,40,241.342868
670.0,40,241.689114
929.0,40,242.058986
1057.0,40,242.42534
1800.0,40,242.758656
1184.0,40,243.10832
981.0,40,243.458087
1371.0,40,243.811738
975.0,40,244.157676
1114.0,40,244.490826
860.0,40,244.840508
687.0,40,245.190242
1114.0,40,245.542608
603.0,40,245.889847
478.0,40,246.239658
420.0,40,246.606275
1487.0,40,246.955926
1434.0,40,247.289563
2086.0,40,247.605578
1201.0,40,247.955294
681.0,40,248.288319
913.0,40,248.621556
631.0,40,248.954674
267.0,40,249.324505
1376.0,40,249.671364
661.0,40,250.020268
1458.0,40,250.373474
1566.0,40,250.737401
1516.0,40,251.084912
465.0,40,251.440397
1536.0,40,251.78622
346.0,40,252.152697
931.0,40,252.522679
617.0,40,252.869054
864.0,40,264.361633
632.0,40,264.711304
299.0,40,265.06095
1305.0,40,265.413388
240.0,40,265.777266
428.0,40,266.126925
998.0,40,266.460088
484.0,40,266.793092
727.0,40,267.126372
1178.0,40,267.49288
552.0,40,267.826113
125.0,40,268.158985
148.0,40,268.512798
1039.0,40,268.877027
919.0,40,269.2074
1317.0,40,269.524746
471.0,40,269.878359
1409.0,40,270.227879
1236.0,40,270.560665
470.0,40,270.924055
803.0,40,271.257023
788.0,40,271.590383
1048.0,40,271.959237
378.0,40,272.32307
1148.0,40,272.689579
1823.0,40,273.041822
831.0,40,273.389084
262.0,40,273.722211
347.0,40,274.071879
430.0,40,274.405433
940.0,40,274.788165
2195.0,40,275.137945
248.0,40,275.454334
585.0,40,275.804232
371.0,40,276.153999
966.0,40,276.503656
311.0,40,276.820173
502.0,40,277.169991
1668.0,40,277.522299
1087.0,40,277.86974
540.0,40,278.219396
1057.0,40,278.569145
611.0,40,278.902315
78.0,40,279.272218
830.0,40,279.618612
383.0,40,279.951867
399.0,40,280.267954
428.0,40,280.644201
268.0,40,281.000369
520.0,40,281.319976
63.0,40,281.683776
846.0,40,282.070692
103.0,40,293.681075
300.0,40,294.02601
1280.0,40,294.392509
932.0,40,294.742099
1102.0,40,295.108386
383.0,40,295.461773
1200.0,40,295.79142
660.0,40,296.141337
1903.0,40,296.507832
733.0,40,296.881248
541.0,40,297.22393
337.0,40,297.557029
561.0,40,297.890072
450.0,40,298.223334
705.0,40,298.590284
167.0,40,298.923819
1524.0,40,299.289205
1629.0,40,299.639248
134.0,40,300.008816
426.0,40,300.3551
989.0,40,300.703997
1112.0,40,301.03821
279.0,40,301.390594
104.0,40,301.737812
682.0,40,302.054235
274.0,40,302.403974
811.0,40,302.771889
701.0,40,303.120197
623.0,40,303.48664
574.0,40,303.838963
708.0,40,304.186132
1119.0,40,304.541905
594.0,40,304.86922
290.0,40,305.185479
393.0,40,305.537082
1678.0,40,305.901752
1552.0,40,306.251543
1068.0,40,306.584718
1136.0,40,306.954273
1719.0,40,307.317546
614.0,40,307.66728
661.0,40,308.017112
1331.0,40,308.350236
364.0,40,308.683289
405.0,40,309.041242
525.0,40,309.366133
1442.0,40,309.682655
1469.0,40,310.032568
1485.0,40,310.382231
625.0,40,310.748688
616.0,40,311.081833
1262.0,40,322.607779
264.0,40,322.956577
1029.0,40,323.290692
1311.0,40,323.64043
70.0,40,323.98235
45.0,40,324.290134
1173.0,40,324.623307
212.0,40,324.98971
263.0,40,325.372705
817.0,40,325.722494
916.0,40,326.038795
413.0,40,326.388747
1069.0,40,326.755112
175.0,40,327.08832
1116.0,40,327.438115
632.0,40,327.790156
591.0,40,328.137589
1026.0,40,328.487411
759.0,40,328.857054
507.0,40,329.187062
957.0,40,329.520092
1120.0,40,329.869899
1447.0,40,330.219992
404.0,40,330.55421
326.0,40,330.88919
1348.0,40,331.246439
1521.0,40,331.568621
1827.0,40,331.91854
1019.0,40,332.301639
1128.0,40,332.651664
806.0,40,333.017873
738.0,40,333.370753
1126.0,40,333.700911
791.0,40,334.043583
1627.0,40,334.40023
1083.0,40,334.750627
1124.0,40,335.099796
772.0,40,335.466281
606.0,40,335.827847
1093.0,40,336.198586
684.0,40,336.548907
212.0,40,336.901749
963.0,40,337.26521
1550.0,40,337.616693
1256.0,40,337.948084
719.0,40,338.297892
739.0,40,338.630933
515.0,40,338.964149
564.0,40,339.327829
356.0,40,339.680465
1556.0,40,340.030215
129.0,40,351.59305
1312.0,40,351.925577
857.0,40,352.272367
1333.0,40,352.605406
1343.0,40,352.92186
768.0,40,353.271542
482.0,40,353.641344
1134.0,40,354.004442
491.0,40,354.354213
339.0,40,354.737771
1414.0,40,355.153305
2156.0,40,355.520211
794.0,40,355.853348
816.0,40,356.186548
680.0,40,356.519529
898.0,40,356.871747
534.0,40,357.219155
1252.0,40,357.568971
528.0,40,357.918822
1139.0,40,358.268424
1262.0,40,358.642694
1382.0,40,358.968001
1320.0,40,359.317852
636.0,40,359.684278
1381.0,40,360.043983
1404.0,40,360.38378
415.0,40,360.717051
375.0,40,361.100046
811.0,40,361.433197
352.0,40,361.766225
352.0,40,362.120721
1380.0,40,362.482484
1399.0,40,362.848769
599.0,40,363.182054
1816.0,40,363.531794
425.0,40,363.868812
960.0,40,364.231387
473.0,40,364.581408
468.0,40,364.928969
463.0,40,365.265489
1181.0,40,365.597162
1120.0,40,365.946826
345.0,40,366.28016
1339.0,40,366.628962
1956.0,40,366.979056
1086.0,40,367.32937
684.0,40,367.679086
428.0,40,368.02898
311.0,40,368.362056
1831.0,40,368.712005
1306.0,40,369.060817
727.0,40,380.704129
195.0,40,381.040527
1850.0,40,381.370588
1269.0,40,381.703789
1064.0,40,382.069933
166.0,40,382.40315
864.0,40,382.769622
456.0,40,383.119602
987.0,40,383.469025
1416.0,40,383.821476
2063.0,40,384.201904
964.0,40,384.538735
1202.0,40,384.884838
116.0,40,385.24473
187.0,40,385.567712
1316.0,40,385.900798
594.0,40,386.267238
1377.0,40,386.617069
116.0,40,386.950175
932.0,40,387.300071
1705.0,40,387.649733
645.0,40,387.999539
724.0,40,388.349301
1248.0,40,388.699167
1433.0,40,389.032283
1461.0,40,389.382075
424.0,40,389.73172
934.0,40,390.064956
1264.0,40,390.401338
910.0,40,390.74724
238.0,40,391.080916
268.0,40,391.430716
1712.0,40,391.764036
919.0,40,392.096846
658.0,40,392.450438
1255.0,40,392.796501
1940.0,40,393.113106
951.0,40,393.496136
498.0,40,393.849343
1144.0,40,394.195639
1325.0,40,394.528744
1145.0,40,394.861851
848.0,40,395.228204
1188.0,40,395.594967
880.0,40,395.911338
1471.0,40,396.244481
278.0,40,396.5968
720.0,40,396.927295
889.0,40,397.306913
1521.0,40,397.629772
1259.0,40,397.976651
117.0,40,409.968967
1165.0,40,410.340039
2159.0,40,410.685183
937.0,40,411.018304
725.0,40,411.368196
1053.0,40,411.771041
562.0,40,412.148349
159.0,40,412.484032
860.0,40,412.852806
1385.0,40,413.216913
1515.0,40,413.599453
517.0,40,413.966251
413.0,40,414.332752
1825.0,40,414.682693
821.0,40,415.082554
176.0,40,415.432317
1226.0,40,415.798488
488.0,40,416.13181
857.0,40,416.498102
325.0,40,416.897936
1027.0,40,417.247663
708.0,40,417.600906
181.0,40,417.964038
790.0,40,418.322549
981.0,40,418.699825
1404.0,40,419.029986
494.0,40,419.449418
737.0,40,419.796389
1382.0,40,420.145806
1782.0,40,420.478817
404.0,40,420.848617
1483.0,40,421.202221
2265.0,40,421.544907
225.0,40,421.877997
1174.0,40,422.264233
452.0,40,422.644272
156.0,40,423.010839
219.0,40,423.34372
1224.0,40,423.701289
641.0,40,424.059925
1402.0,40,424.411354
795.0,40,424.758494
565.0,40,425.092736
701.0,40,425.442323
1066.0,40,425.789257
523.0,40,426.158113
1661.0,40,426.491688
176.0,40,426.858116
769.0,40,427.194764
751.0,40,427.507824
1141.0,40,427.843398
174.0,40,428.207446
1820.0,40,439.96916
1281.0,40,440.349591
655.0,40,440.682893
603.0,40,441.049164
476.0,40,441.382243
723.0,40,441.729575
292.0,40,442.048628
1033.0,40,442.3817
1310.0,40,442.726779
985.0,40,443.064596
505.0,40,443.431129
1089.0,40,443.764088
328.0,40,444.13076
1151.0,40,444.48448
1213.0,40,444.846661
301.0,40,445.196481
1039.0,40,445.513005
424.0,40,445.845586
864.0,40,446.195995
769.0,40,446.529083
354.0,40,446.87872
1326.0,40,447.228632
1148.0,40,447.611959
230.0,40,447.978125
830.0,40,448.34701
289.0,40,448.696012
1494.0,40,449.044425
924.0,40,449.407871
1159.0,40,449.743697
1038.0,40,450.092543
1016.0,40,450.426546
1570.0,40,450.793002
1785.0,40,451.159524
194.0,40,451.492588
1309.0,40,451.825873
1635.0,40,452.182545
1107.0,40,452.49197
926.0,40,452.841704
1086.0,40,453.181467
563.0,40,453.541702
1403.0,40,453.891705
1100.0,40,454.240767
434.0,40,454.59056
577.0,40,454.957035
441.0,40,455.30664
832.0,40,455.656586
631.0,40,455.978132
1485.0,40,456.306605
748.0,40,456.655963
669.0,40,457.005555
929.0,40,457.355316
117.0,40,468.998007
1000.0,40,469.364638
361.0,40,469.719039
464.0,40,470.080763
1107.0,40,470.414568
1566.0,40,470.749334
1137.0,40,471.080153
581.0,40,471.429814
987.0,40,471.779564
535.0,40,472.112737
920.0,40,472.465759
1411.0,40,472.829129
1120.0,40,473.195443
1704.0,40,473.545295
157.0,40,473.907692
1361.0,40,474.261424
826.0,40,474.611652
1085.0,40,474.977695
1332.0,40,475.31071
308.0,40,475.660384
869.0,40,476.013302
1144.0,40,476.343636
116.0,40,476.694876
436.0,40,477.026412
895.0,40,477.38084
608.0,40,477.728292
961.0,40,478.062609
750.0,40,478.408832
2094.0,40,478.776008
128.0,40,479.141543
879.0,40,479.481489
1189.0,40,479.80778
682.0,40,480.191049
1254.0,40,480.524126
1295.0,40,480.890598
438.0,40,481.240282
1073.0,40,481.590172
508.0,40,481.939971
1384.0,40,482.256279
1128.0,40,482.606126
1375.0,40,482.972554
192.0,40,483.338959
228.0,40,483.705658
510.0,40,484.055093
1273.0,40,484.405112
1095.0,40,484.754743
946.0,40,485.107563
247.0,40,485.437683
652.0,40,485.770759
862.0,40,486.103968
715.0,40,486.437023
2014.0,40,498.030109
1142.0,40,498.379376
1766.0,40,498.695943
945.0,40,499.045698
489.0,40,499.408211
500.0,40,499.765085
486.0,40,500.10665
1138.0,40,500.461315
166.0,40,500.814516
364.0,40,501.177595
715.0,40,501.527323
1552.0,40,501.877249
1110.0,40,502.212534
805.0,40,502.596461
423.0,40,502.926509
347.0,40,503.289189
1335.0,40,503.626272
840.0,40,503.984995
812.0,40,504.342314
231.0,40,504.708744
933.0,40,505.091819
1471.0,40,505.441612
740.0,40,505.791314
265.0,40,506.141151
895.0,40,506.490923
1548.0,40,506.807299
557.0,40,507.15718
331.0,40,507.510325
267.0,40,507.85691
669.0,40,508.206452
338.0,40,508.556174
119.0,40,508.939307
1001.0,40,509.28914
497.0,40,509.638885
506.0,40,509.988816
1180.0,40,510.3219
734.0,40,510.671668
1773.0,40,511.004577
488.0,40,511.370124
449.0,40,511.720922
472.0,40,512.054441
64.0,40,512.453745
118.0,40,512.786927
205.0,40,513.15325
1024.0,40,513.486454
619.0,40,513.81951
672.0,40,514.152812
845.0,40,514.502477
494.0,40,514.868955
1000.0,40,515.22115
301.0,40,515.551915
943.0,40,527.211181
719.0,40,527.56233
1806.0,40,527.910784
1296.0,40,528.277044
506.0,40,528.626783
1088.0,40,528.962455
1141.0,40,529.309981
1801.0,40,529.678887
1534.0,40,530.008346
839.0,40,530.325718
1510.0,40,530.708755
698.0,40,531.027824
180.0,40,531.358528
296.0,40,531.691528
214.0,40,532.024657
1013.0,40,532.39472
807.0,40,532.726844
1801.0,40,533.077891
839.0,40,533.40727
156.0,40,533.740259
1111.0,40,534.123418
1244.0,40,534.472872
677.0,40,534.806211
1181.0,40,535.189311
1285.0,40,535.544707
832.0,40,535.875234
894.0,40,536.238636
480.0,40,536.588299
538.0,40,536.954892
1208.0,40,537.287956
697.0,40,537.654437
363.0,40,538.004155
561.0,40,538.354088
763.0,40,538.720486
1808.0,40,539.070259
1675.0,40,539.436745
2208.0,40,539.786516
502.0,40,540.15228
462.0,40,540.519317
186.0,40,540.852342
1810.0,40,541.218849
1100.0,40,541.568422
1466.0,40,541.903972
1652.0,40,542.246018
731.0,40,542.601307
68.0,40,542.951156
447.0,40,543.304677
547.0,40,543.637707
622.0,40,543.967411
604.0,40,544.316834
980.0,40,544.683324
555.0,40,556.342465
441.0,40,556.687799
718.0,40,557.011291
1193.0,40,557.358575
875.0,40,557.725079
2110.0,40,558.08445
887.0,40,558.407843
1440.0,40,558.757713
1842.0,40,559.107689
1219.0,40,559.483996
1034.0,40,559.823686
1069.0,40,560.190093
758.0,40,560.523258
1087.0,40,560.87304
134.0,40,561.206074
609.0,40,561.539281
750.0,40,561.889035
987.0,40,562.238889
814.0,40,562.588597
707.0,40,562.954932
392.0,40,563.321477
1757.0,40,563.65462
1358.0,40,564.004305
1005.0,40,564.354266
216.0,40,564.703952
414.0,40,565.070324
948.0,40,565.4534
1559.0,40,565.806481
1885.0,40,566.153097
269.0,40,566.519609
442.0,40,566.902483
997.0,40,567.252515
553.0,40,567.60192
214.0,40,567.942544
1800.0,40,568.28491
263.0,40,568.64445
955.0,40,568.967751
508.0,40,569.301014
472.0,40,569.650702
1284.0,40,569.987
590.0,40,570.366895
877.0,40,570.683435
513.0,40,571.046037
429.0,40,571.383308
570.0,40,571.702012
83.0,40,572.049065
671.0,40,572.382361
678.0,40,572.725144
653.0,40,573.048467
925.0,40,573.381653
866.0,40,573.722093
1456.0,40,574.085214
582.0,40,585.68292
868.0,40,586.040396
180.0,40,586.406704
263.0,40,586.789835
429.0,40,587.143101
467.0,40,587.506128
750.0,40,587.888279
1167.0,40,588.239427
1001.0,40,588.588815
