#{"t_start": 1731813344.6833732, "env_id": "None"}
r,l,t
248.0,5,50.825106
264.0,5,50.8624
247.0,5,50.912618
253.0,5,50.961888
274.0,5,51.011872
278.0,5,51.062028
289.0,5,51.112072
247.0,5,51.161834
204.0,5,51.213326
245.0,5,51.245544
274.0,5,51.295086
212.0,5,51.345105
289.0,5,51.395189
253.0,5,51.444989
260.0,5,51.494912
278.0,5,51.54511
249.0,5,51.594915
259.0,5,51.630982
258.0,5,51.678212
285.0,5,51.728214
279.0,5,51.778612
277.0,5,51.811552
288.0,5,51.861307
175.0,5,51.911952
232.0,5,51.963247
254.0,5,52.01126
243.0,5,52.060793
270.0,5,52.095023
226.0,5,52.144631
221.0,5,52.177785
272.0,5,52.228032
278.0,5,52.280619
289.0,5,52.327815
223.0,5,52.361078
250.0,5,52.411041
286.0,5,52.461109
275.0,5,52.496899
247.0,5,52.544259
239.0,5,52.597612
217.0,5,52.627568
261.0,5,52.677487
175.0,5,52.727531
233.0,5,52.778062
253.0,5,52.827528
277.0,5,52.877357
265.0,5,52.930192
204.0,5,52.977809
246.0,5,53.030598
201.0,5,53.07722
220.0,5,53.127918
279.0,5,53.177801
268.0,5,53.210554
206.0,5,53.263111
271.0,5,53.327217
237.0,5,53.360487
254.0,5,53.410482
256.0,5,53.460469
271.0,5,53.493637
237.0,5,53.543648
206.0,5,53.597257
292.0,5,53.644065
303.0,5,53.676875
257.0,5,53.729415
251.0,5,53.777284
276.0,5,53.829825
287.0,5,53.876794
271.0,5,53.910554
252.0,5,53.960088
287.0,5,54.01007
288.0,5,54.060092
246.0,5,54.110773
260.0,5,54.15995
257.0,5,54.209989
269.0,5,54.24314
270.0,5,54.293067
287.0,5,54.345637
256.0,5,54.393188
252.0,5,54.43048
285.0,5,54.476483
255.0,5,54.530466
268.0,5,54.576304
226.0,5,54.630676
217.0,5,54.676758
249.0,5,54.726177
271.0,5,54.777457
250.0,5,54.82674
197.0,5,54.859469
293.0,5,54.926141
267.0,5,54.959707
283.0,5,55.01182
259.0,5,55.059353
240.0,5,55.093057
236.0,5,55.158905
248.0,5,55.192662
276.0,5,55.252398
217.0,5,55.292568
275.0,5,55.331353
246.0,5,55.375794
275.0,5,55.431632
247.0,5,55.458997
273.0,5,55.509143
235.0,5,55.559352
280.0,5,55.609379
216.0,5,55.676154
192.0,5,55.733718
249.0,5,55.792263
227.0,5,55.847787
231.0,5,55.892285
262.0,5,55.933982
248.0,5,55.97543
276.0,5,56.033967
260.0,5,56.079165
253.0,5,56.108697
280.0,5,56.158728
274.0,5,56.20906
251.0,5,56.258542
241.0,5,56.295135
246.0,5,56.356671
293.0,5,68.253674
260.0,5,68.302856
258.0,5,68.350441
201.0,5,68.393814
259.0,5,68.437137
227.0,5,68.48843
274.0,5,68.529213
249.0,5,68.569976
274.0,5,68.621112
297.0,5,68.661294
217.0,5,68.711462
274.0,5,68.760985
238.0,5,68.801426
257.0,5,68.843296
219.0,5,68.884009
252.0,5,68.934968
280.0,5,68.98518
258.0,5,69.025362
242.0,5,69.076209
271.0,5,69.117608
252.0,5,69.165663
271.0,5,69.216941
244.0,5,69.258925
260.0,5,69.312324
236.0,5,69.353016
263.0,5,69.402653
273.0,5,69.450197
271.0,5,69.495076
198.0,5,69.536298
281.0,5,69.587642
265.0,5,69.628886
281.0,5,69.677682
207.0,5,69.721385
209.0,5,69.772361
223.0,5,69.823179
266.0,5,69.873968
257.0,5,69.918637
278.0,5,69.967376
298.0,5,70.013747
225.0,5,70.057145
253.0,5,70.110779
228.0,5,70.152824
228.0,5,70.197451
245.0,5,70.238563
301.0,5,70.290446
282.0,5,70.333493
290.0,5,70.383017
202.0,5,70.433477
252.0,5,70.475919
183.0,5,70.525092
256.0,5,70.568902
266.0,5,70.619934
255.0,5,70.660237
263.0,5,70.709271
256.0,5,70.751668
295.0,5,70.802057
262.0,5,70.848837
261.0,5,70.883165
283.0,5,70.935155
254.0,5,70.984636
286.0,5,71.035595
237.0,5,71.083614
252.0,5,71.127494
263.0,5,71.168645
224.0,5,71.217455
259.0,5,71.259874
265.0,5,71.3086
228.0,5,71.340868
246.0,5,71.382446
269.0,5,71.432404
270.0,5,71.482311
188.0,5,71.532149
238.0,5,71.569134
285.0,5,71.632226
273.0,5,71.671488
247.0,5,71.722647
