#{"t_start": 1731589921.0534966, "env_id": "None"}
r,l,t
117.0,5,29.591077
73.0,5,29.673395
39.0,5,29.756758
118.0,5,29.824179
79.0,5,29.907404
38.0,5,29.990658
82.0,5,30.074505
77.0,5,30.140557
119.0,5,30.229604
126.0,5,30.290417
96.0,5,30.37369
100.0,5,30.45704
54.0,5,30.540511
79.0,5,30.607145
104.0,5,30.690943
40.0,5,30.780482
25.0,5,30.856808
51.0,5,30.923771
100.0,5,31.006777
62.0,5,31.092237
65.0,5,31.156571
86.0,5,31.239795
49.0,5,31.323185
111.0,5,31.406356
65.0,5,31.473044
37.0,5,53.348153
106.0,5,53.42572
59.0,5,53.509003
26.0,5,53.575801
54.0,5,53.658926
74.0,5,53.742169
138.0,5,53.8256
161.0,5,53.908811
98.0,5,53.975394
81.0,5,54.058577
116.0,5,54.141908
94.0,5,54.208579
65.0,5,54.275248
53.0,5,54.358548
106.0,5,54.425111
108.0,5,54.509021
76.0,5,54.574994
71.0,5,54.658307
85.0,5,54.724948
207.0,5,54.808184
68.0,5,54.880941
45.0,5,54.958168
100.0,5,55.041403
64.0,5,55.123873
103.0,5,55.191311
111.0,5,55.258179
83.0,5,55.341196
124.0,5,55.424486
86.0,5,55.491173
87.0,5,55.574486
78.0,5,55.641186
64.0,5,55.707645
93.0,5,55.774386
137.0,5,55.840939
59.0,5,55.90771
60.0,5,55.974156
44.0,5,56.040843
89.0,5,56.12423
18.0,5,56.190786
75.0,5,56.25729
33.0,5,56.327166
61.0,5,56.390549
153.0,5,56.457131
89.0,5,56.544776
74.0,5,56.606976
141.0,5,56.690314
112.0,5,56.773559
102.0,5,56.856873
105.0,5,56.940983
60.0,5,57.006967
158.0,5,57.095422
107.0,5,57.172651
97.0,5,57.24007
44.0,5,57.306563
60.0,5,57.373227
70.0,5,57.456602
75.0,5,57.539756
43.0,5,57.606398
145.0,5,57.68976
77.0,5,57.778733
109.0,5,57.856256
69.0,5,57.939629
90.0,5,58.006192
104.0,5,58.089462
79.0,5,58.173219
109.0,5,58.239521
59.0,5,58.339394
109.0,5,58.405897
96.0,5,58.489201
111.0,5,58.572598
