#{"t_start": 1731885597.1786423, "env_id": "None"}
r,l,t
270.0,10,110.44525
219.0,10,110.545669
274.0,10,110.651984
81.0,10,110.768816
271.0,10,110.888079
219.0,10,110.991352
282.0,10,111.118075
268.0,10,111.265245
227.0,10,111.415624
279.0,10,111.529296
254.0,10,111.64027
297.0,10,111.750348
291.0,10,111.853252
265.0,10,111.955245
277.0,10,112.067529
292.0,10,112.175995
205.0,10,112.283393
257.0,10,112.400357
240.0,10,112.5029
261.0,10,112.609876
179.0,10,112.7122
259.0,10,112.821366
245.0,10,112.93688
236.0,10,113.083584
249.0,10,113.216764
254.0,10,113.333402
195.0,10,113.433275
243.0,10,113.551332
261.0,10,113.649986
295.0,10,113.749676
267.0,10,113.849615
207.0,10,113.96635
262.0,10,114.06618
215.0,10,114.182782
255.0,10,114.282721
247.0,10,114.365991
215.0,10,114.466123
208.0,10,114.565895
275.0,10,114.652233
267.0,10,114.752076
177.0,10,114.868547
289.0,10,114.968433
287.0,10,115.04886
224.0,10,115.154594
299.0,10,115.248976
274.0,10,115.348763
285.0,10,115.433677
267.0,10,115.548824
291.0,10,115.64854
271.0,10,115.765233
227.0,10,115.865282
237.0,10,115.998401
265.0,10,116.098037
274.0,10,116.201397
259.0,10,116.303925
260.0,10,116.399216
305.0,10,116.48119
295.0,10,116.565617
230.0,10,116.664514
276.0,10,116.747907
237.0,10,116.847842
192.0,10,116.934875
258.0,10,117.036358
268.0,10,117.14861
245.0,10,117.235376
264.0,10,117.33542
263.0,10,117.430699
308.0,10,117.513934
288.0,10,117.613922
130.0,10,117.713952
206.0,10,117.81395
240.0,10,117.899197
273.0,10,117.99595
274.0,10,118.080219
238.0,10,118.163911
274.0,10,118.263567
231.0,10,118.36235
253.0,10,118.449652
255.0,10,118.546095
198.0,10,118.635999
249.0,10,118.735901
177.0,10,118.845943
242.0,10,119.019039
302.0,10,119.191276
239.0,10,119.353528
250.0,10,119.525562
260.0,10,119.678676
285.0,10,119.813249
220.0,10,119.960291
192.0,10,120.105082
247.0,10,120.247061
235.0,10,120.386512
296.0,10,120.51223
276.0,10,140.898845
251.0,10,140.968567
201.0,10,141.049594
170.0,10,141.132149
261.0,10,141.220587
286.0,10,141.293812
268.0,10,141.372965
218.0,10,141.448828
183.0,10,141.535657
284.0,10,141.615322
282.0,10,141.690933
216.0,10,141.770993
218.0,10,141.848607
276.0,10,141.935374
198.0,10,142.015229
240.0,10,142.09562
186.0,10,142.178465
296.0,10,142.260123
277.0,10,142.341363
240.0,10,142.423204
233.0,10,142.502941
290.0,10,142.581307
237.0,10,142.664541
264.0,10,142.750703
283.0,10,142.850273
287.0,10,142.934274
278.0,10,143.01688
177.0,10,143.106477
242.0,10,143.186493
189.0,10,143.267886
268.0,10,143.383321
213.0,10,143.472737
249.0,10,143.554023
